cve_id	vendor	product	version	update	start_incl	start_excl	end_incl	end_excl	cvss_score	cvss_severity	cvss_version
CVE-2022-38177	isc	bind	9.16.21	s1					7.5	HIGH	3.1
CVE-2022-38177	isc	bind	9.16.32	s1					7.5	HIGH	3.1
CVE-2022-38178	isc	bind	*	*	9.9.12		9.9.13		7.5	HIGH	3.1
CVE-2022-38178	isc	bind	*	*	9.10.7		9.10.8		7.5	HIGH	3.1
CVE-2022-38178	isc	bind	*	*	9.11.3		9.16.32		7.5	HIGH	3.1
CVE-2022-38178	isc	bind	9.11.3	s1					7.5	HIGH	3.1
CVE-2022-38178	isc	bind	9.11.3	s4					7.5	HIGH	3.1
CVE-2022-38178	isc	bind	9.11.5	s3					7.5	HIGH	3.1
CVE-2022-38178	isc	bind	9.11.5	s5					7.5	HIGH	3.1
CVE-2022-38178	isc	bind	9.11.5	s6					7.5	HIGH	3.1
CVE-2022-38178	isc	bind	9.11.6	s1					7.5	HIGH	3.1
CVE-2022-38178	isc	bind	9.11.7	s1					7.5	HIGH	3.1
CVE-2022-38178	isc	bind	9.11.8	s1					7.5	HIGH	3.1
CVE-2022-38178	isc	bind	9.11.12	s1					7.5	HIGH	3.1
CVE-2022-38178	isc	bind	9.11.14-s1	*					7.5	HIGH	3.1
CVE-2022-38178	isc	bind	9.11.19-s1	*					7.5	HIGH	3.1
CVE-2022-38178	isc	bind	9.11.21	s1					7.5	HIGH	3.1
CVE-2022-38178	isc	bind	9.11.27	s1					7.5	HIGH	3.1
CVE-2022-38178	isc	bind	9.11.29	s1					7.5	HIGH	3.1
CVE-2022-38178	isc	bind	9.11.35	s1					7.5	HIGH	3.1
CVE-2022-38178	isc	bind	9.11.37	s1					7.5	HIGH	3.1
CVE-2022-38178	isc	bind	9.16.8	s1					7.5	HIGH	3.1
CVE-2022-38178	isc	bind	9.16.11	s1					7.5	HIGH	3.1
CVE-2022-38178	isc	bind	9.16.13	s1					7.5	HIGH	3.1
CVE-2022-38178	isc	bind	9.16.21	s1					7.5	HIGH	3.1
CVE-2022-38178	isc	bind	9.16.32	s1					7.5	HIGH	3.1
CVE-2022-3924	isc	bind	*	*	9.16.12			9.16.37	7.5	HIGH	3.1
CVE-2022-3924	isc	bind	*	*	9.18.0			9.18.11	7.5	HIGH	3.1
CVE-2022-3924	isc	bind	*	*	9.19.0			9.19.9	7.5	HIGH	3.1
CVE-2022-3924	isc	bind	9.16.12	s1					7.5	HIGH	3.1
CVE-2022-3924	isc	bind	9.16.13	s1					7.5	HIGH	3.1
CVE-2022-3924	isc	bind	9.16.14	s1					7.5	HIGH	3.1
CVE-2022-3924	isc	bind	9.16.21	s1					7.5	HIGH	3.1
CVE-2022-3924	isc	bind	9.16.32	s1					7.5	HIGH	3.1
CVE-2022-3924	isc	bind	9.16.36	s1					7.5	HIGH	3.1
CVE-2023-2828	isc	bind	*	*	9.11.0		9.16.41		7.5	HIGH	3.1
CVE-2023-2828	isc	bind	*	*	9.11.3		9.16.41		7.5	HIGH	3.1
CVE-2023-2828	isc	bind	*	*	9.18.0		9.18.15		7.5	HIGH	3.1
CVE-2023-2828	isc	bind	*	*	9.18.11		9.18.15		7.5	HIGH	3.1
CVE-2023-2828	isc	bind	*	*	9.19.0		9.19.13		7.5	HIGH	3.1
CVE-2023-2829	isc	bind	*	*	9.16.8		9.16.41		7.5	HIGH	3.1
CVE-2023-2829	isc	bind	*	*	9.18.11		9.18.15		7.5	HIGH	3.1
CVE-2023-2911	isc	bind	*	*	9.16.33		9.16.41		7.5	HIGH	3.1
CVE-2023-2911	isc	bind	*	*	9.18.7		9.18.15		7.5	HIGH	3.1
CVE-2023-2911	isc	bind	*	*	9.18.11		9.18.15		7.5	HIGH	3.1
CVE-2023-3341	isc	bind	*	*	9.2.0			9.16.44	7.5	HIGH	3.1
CVE-2023-3341	isc	bind	*	*	9.18.0			9.18.19	7.5	HIGH	3.1
CVE-2023-3341	isc	bind	*	*	9.19.0			9.19.17	7.5	HIGH	3.1
CVE-2023-3341	isc	bind	9.9.3	s1					7.5	HIGH	3.1
CVE-2023-3341	isc	bind	9.9.12	s1					7.5	HIGH	3.1
CVE-2023-3341	isc	bind	9.9.13	s1					7.5	HIGH	3.1
CVE-2023-3341	isc	bind	9.10.5	s1					7.5	HIGH	3.1
CVE-2023-3341	isc	bind	9.10.7	s1					7.5	HIGH	3.1
CVE-2023-3341	isc	bind	9.11.3	s1					7.5	HIGH	3.1
CVE-2023-3341	isc	bind	9.11.3	s4					7.5	HIGH	3.1
CVE-2023-3341	isc	bind	9.11.4	s1					7.5	HIGH	3.1
CVE-2023-3341	isc	bind	9.11.5	s3					7.5	HIGH	3.1
CVE-2023-3341	isc	bind	9.11.5	s5					7.5	HIGH	3.1
CVE-2023-3341	isc	bind	9.11.5	s6					7.5	HIGH	3.1
CVE-2023-3341	isc	bind	9.11.6	s1					7.5	HIGH	3.1
CVE-2023-3341	isc	bind	9.11.7	s1					7.5	HIGH	3.1
CVE-2023-3341	isc	bind	9.11.8	s1					7.5	HIGH	3.1
CVE-2023-3341	isc	bind	9.11.12	s1					7.5	HIGH	3.1
CVE-2023-3341	isc	bind	9.11.21	s1					7.5	HIGH	3.1
CVE-2023-3341	isc	bind	9.11.27	s1					7.5	HIGH	3.1
CVE-2023-3341	isc	bind	9.11.29	s1					7.5	HIGH	3.1
CVE-2023-3341	isc	bind	9.11.35	s1					7.5	HIGH	3.1
CVE-2023-3341	isc	bind	9.11.37	s1					7.5	HIGH	3.1
CVE-2023-3341	isc	bind	9.16.8	s1					7.5	HIGH	3.1
CVE-2023-3341	isc	bind	9.16.11	s1					7.5	HIGH	3.1
CVE-2023-3341	isc	bind	9.16.12	s1					7.5	HIGH	3.1
CVE-2023-3341	isc	bind	9.16.13	s1					7.5	HIGH	3.1
CVE-2023-3341	isc	bind	9.16.14	s1					7.5	HIGH	3.1
CVE-2023-3341	isc	bind	9.16.21	s1					7.5	HIGH	3.1
CVE-2023-3341	isc	bind	9.16.32	s1					7.5	HIGH	3.1
CVE-2023-3341	isc	bind	9.16.36	s1					7.5	HIGH	3.1
CVE-2023-3341	isc	bind	9.16.43	s1					7.5	HIGH	3.1
CVE-2023-3341	isc	bind	9.18.0	s1					7.5	HIGH	3.1
CVE-2023-3341	isc	bind	9.18.18	s1					7.5	HIGH	3.1
CVE-2023-4236	isc	bind	*	*	9.18.0			9.18.18	7.5	HIGH	3.1
CVE-2023-4236	isc	bind	9.18.11	s1					7.5	HIGH	3.1
CVE-2023-4236	isc	bind	9.18.18	s1					7.5	HIGH	3.1
CVE-2023-4408	isc	bind	*	*	9.0.0		9.16.45		7.5	HIGH	3.1
CVE-2023-4408	isc	bind	*	*	9.18.0		9.18.21		7.5	HIGH	3.1
CVE-2023-4408	isc	bind	*	*	9.19.0		9.19.19		7.5	HIGH	3.1
CVE-2023-4408	isc	bind	9.9.3	s1					7.5	HIGH	3.1
CVE-2023-4408	isc	bind	9.16.8	s1					7.5	HIGH	3.1
CVE-2023-4408	isc	bind	9.16.11	s1					7.5	HIGH	3.1
CVE-2023-4408	isc	bind	9.16.12	s1					7.5	HIGH	3.1
CVE-2023-4408	isc	bind	9.16.13	s1					7.5	HIGH	3.1
CVE-2023-4408	isc	bind	9.16.14	s1					7.5	HIGH	3.1
CVE-2023-4408	isc	bind	9.16.21	s1					7.5	HIGH	3.1
CVE-2023-4408	isc	bind	9.16.32	s1					7.5	HIGH	3.1
CVE-2023-4408	isc	bind	9.16.36	s1					7.5	HIGH	3.1
CVE-2023-4408	isc	bind	9.16.43	s1					7.5	HIGH	3.1
CVE-2023-4408	isc	bind	9.18.0	s1					7.5	HIGH	3.1
CVE-2023-4408	isc	bind	9.18.11	s1					7.5	HIGH	3.1
CVE-2023-4408	isc	bind	9.18.18	s1					7.5	HIGH	3.1
CVE-2023-50387	isc	bind	*	*	9.0.0		9.16.46		7.5	HIGH	3.1
CVE-2023-50387	isc	bind	*	*	9.18.0		9.18.22		7.5	HIGH	3.1
CVE-2023-50387	isc	bind	*	*	9.19.0		9.19.20		7.5	HIGH	3.1
CVE-2023-50868	isc	bind	*	*	9.0.0			9.16.48	7.5	HIGH	3.1
CVE-2023-50868	isc	bind	*	*	9.9.3			9.16.48	7.5	HIGH	3.1
CVE-2023-50868	isc	bind	*	*	9.18.0			9.18.24	7.5	HIGH	3.1
CVE-2023-50868	isc	bind	*	s1	9.18.11			9.18.24	7.5	HIGH	3.1
CVE-2023-50868	isc	bind	*	*	9.19.0			9.19.21	7.5	HIGH	3.1
CVE-2023-5517	isc	bind	*	*	9.12.0		9.16.45		7.5	HIGH	3.1
CVE-2023-5517	isc	bind	*	*	9.18.0		9.18.21		7.5	HIGH	3.1
CVE-2023-5517	isc	bind	*	*	9.19.0		9.19.19		7.5	HIGH	3.1
CVE-2023-5517	isc	bind	9.16.8	s1					7.5	HIGH	3.1
CVE-2023-5517	isc	bind	9.16.11	s1					7.5	HIGH	3.1
CVE-2023-5517	isc	bind	9.16.12	s1					7.5	HIGH	3.1
CVE-2023-5517	isc	bind	9.16.13	s1					7.5	HIGH	3.1
CVE-2023-5517	isc	bind	9.16.14	s1					7.5	HIGH	3.1
CVE-2023-5517	isc	bind	9.16.21	s1					7.5	HIGH	3.1
CVE-2023-5517	isc	bind	9.16.32	s1					7.5	HIGH	3.1
CVE-2023-5517	isc	bind	9.16.36	s1					7.5	HIGH	3.1
CVE-2023-5517	isc	bind	9.16.43	s1					7.5	HIGH	3.1
CVE-2023-5517	isc	bind	9.16.45	s1					7.5	HIGH	3.1
CVE-2023-5517	isc	bind	9.18.11	s1					7.5	HIGH	3.1
CVE-2023-5517	isc	bind	9.18.18	s1					7.5	HIGH	3.1
CVE-2023-5517	isc	bind	9.18.21	s1					7.5	HIGH	3.1
CVE-2023-5679	isc	bind	*	*	9.16.12		9.16.45		7.5	HIGH	3.1
CVE-2023-5679	isc	bind	*	*	9.18.0		9.18.21		7.5	HIGH	3.1
CVE-2023-5679	isc	bind	*	*	9.19.0		9.19.19		7.5	HIGH	3.1
CVE-2023-5679	isc	bind	9.16.12	s1					7.5	HIGH	3.1
CVE-2023-5679	isc	bind	9.16.13	s1					7.5	HIGH	3.1
CVE-2023-5679	isc	bind	9.16.14	s1					7.5	HIGH	3.1
CVE-2023-5679	isc	bind	9.16.21	s1					7.5	HIGH	3.1
CVE-2023-5679	isc	bind	9.16.32	s1					7.5	HIGH	3.1
CVE-2023-5679	isc	bind	9.16.36	s1					7.5	HIGH	3.1
CVE-2023-5679	isc	bind	9.16.43	s1					7.5	HIGH	3.1
CVE-2023-5679	isc	bind	9.16.45	s1					7.5	HIGH	3.1
CVE-2023-5679	isc	bind	9.18.11	s1					7.5	HIGH	3.1
CVE-2023-5679	isc	bind	9.18.18	s1					7.5	HIGH	3.1
CVE-2023-5679	isc	bind	9.18.21	s1					7.5	HIGH	3.1
CVE-2023-5680	isc	bind	9.11.3	s1					5.3	MEDIUM	3.1
CVE-2023-5680	isc	bind	9.11.3	s4					5.3	MEDIUM	3.1
CVE-2023-5680	isc	bind	9.11.4	s1					5.3	MEDIUM	3.1
CVE-2023-5680	isc	bind	9.11.5	s3					5.3	MEDIUM	3.1
CVE-2023-5680	isc	bind	9.11.5	s5					5.3	MEDIUM	3.1
CVE-2023-5680	isc	bind	9.11.5	s6					5.3	MEDIUM	3.1
CVE-2023-5680	isc	bind	9.11.6	s1					5.3	MEDIUM	3.1
CVE-2023-5680	isc	bind	9.11.7	s1					5.3	MEDIUM	3.1
CVE-2023-5680	isc	bind	9.11.8	s1					5.3	MEDIUM	3.1
CVE-2023-5680	isc	bind	9.11.12	s1					5.3	MEDIUM	3.1
CVE-2023-5680	isc	bind	9.11.21	s1					5.3	MEDIUM	3.1
CVE-2023-5680	isc	bind	9.11.27	s1					5.3	MEDIUM	3.1
CVE-2023-5680	isc	bind	9.11.29	s1					5.3	MEDIUM	3.1
CVE-2023-5680	isc	bind	9.11.35	s1					5.3	MEDIUM	3.1
CVE-2023-5680	isc	bind	9.11.37	s1					5.3	MEDIUM	3.1
CVE-2023-5680	isc	bind	9.16.8	s1					5.3	MEDIUM	3.1
CVE-2023-5680	isc	bind	9.16.11	s1					5.3	MEDIUM	3.1
CVE-2023-5680	isc	bind	9.16.12	s1					5.3	MEDIUM	3.1
CVE-2023-5680	isc	bind	9.16.13	s1					5.3	MEDIUM	3.1
CVE-2023-5680	isc	bind	9.16.14	s1					5.3	MEDIUM	3.1
CVE-2023-5680	isc	bind	9.16.21	s1					5.3	MEDIUM	3.1
CVE-2023-5680	isc	bind	9.16.32	s1					5.3	MEDIUM	3.1
CVE-2023-5680	isc	bind	9.16.36	s1					5.3	MEDIUM	3.1
CVE-2023-5680	isc	bind	9.16.43	s1					5.3	MEDIUM	3.1
CVE-2023-5680	isc	bind	9.18.11	s1					5.3	MEDIUM	3.1
CVE-2023-5680	isc	bind	9.18.18	s1					5.3	MEDIUM	3.1
CVE-2023-5680	isc	bind	9.18.21	s1					5.3	MEDIUM	3.1
CVE-2023-6516	isc	bind	*	*	9.16.0		9.16.45		7.5	HIGH	3.1
CVE-2023-6516	isc	bind	9.16.8	s1					7.5	HIGH	3.1
CVE-2023-6516	isc	bind	9.16.11	s1					7.5	HIGH	3.1
CVE-2023-6516	isc	bind	9.16.12	s1					7.5	HIGH	3.1
CVE-2023-6516	isc	bind	9.16.13	s1					7.5	HIGH	3.1
CVE-2023-6516	isc	bind	9.16.14	s1					7.5	HIGH	3.1
CVE-2023-6516	isc	bind	9.16.21	s1					7.5	HIGH	3.1
CVE-2023-6516	isc	bind	9.16.32	s1					7.5	HIGH	3.1
CVE-2023-6516	isc	bind	9.16.36	s1					7.5	HIGH	3.1
CVE-2023-6516	isc	bind	9.16.43	s1					7.5	HIGH	3.1
CVE-2023-6516	isc	bind	9.16.45	s1					7.5	HIGH	3.1
CVE-2026-1519	isc	bind	*	*	9.11.0		9.16.50		7.5	HIGH	3.1
CVE-2026-1519	isc	bind	*	*	9.18.0			9.18.47	7.5	HIGH	3.1
CVE-2026-1519	isc	bind	*	*	9.20.0			9.20.21	7.5	HIGH	3.1
CVE-2026-1519	isc	bind	*	*	9.21.0			9.21.20	7.5	HIGH	3.1
CVE-2026-3039	isc	bind	*	*	9.0.0		9.16.50		7.5	HIGH	3.1
CVE-2026-3039	isc	bind	*	*	9.18.0			9.18.49	7.5	HIGH	3.1
CVE-2026-3039	isc	bind	*	*	9.20.0			9.20.23	7.5	HIGH	3.1
CVE-2026-3039	isc	bind	*	*	9.21.0			9.21.22	7.5	HIGH	3.1
CVE-2026-3104	isc	bind	*	*	9.20.0			9.20.21	7.5	HIGH	3.1
CVE-2026-3104	isc	bind	*	*	9.21.0			9.21.20	7.5	HIGH	3.1
CVE-2026-3119	isc	bind	*	*	9.20.0			9.20.21	6.5	MEDIUM	3.1
CVE-2026-3119	isc	bind	*	*	9.21.0			9.21.20	6.5	MEDIUM	3.1
CVE-2026-3591	isc	bind	*	*	9.20.0			9.20.21	5.4	MEDIUM	3.1
CVE-2026-3591	isc	bind	*	*	9.21.0			9.21.20	5.4	MEDIUM	3.1
CVE-2026-3592	isc	bind	*	*	9.11.0		9.16.50		5.3	MEDIUM	3.1
CVE-2026-3592	isc	bind	*	*	9.18.0			9.18.49	5.3	MEDIUM	3.1
CVE-2026-3592	isc	bind	*	*	9.20.0			9.20.23	5.3	MEDIUM	3.1
CVE-2026-3592	isc	bind	*	*	9.21.0			9.21.22	5.3	MEDIUM	3.1
CVE-2026-3593	isc	bind	*	*	9.20.0			9.20.23	7.4	HIGH	3.1
CVE-2026-3593	isc	bind	*	*	9.21.0			9.21.22	7.4	HIGH	3.1
CVE-2026-5946	isc	bind	*	*	9.11.0		9.16.50		7.5	HIGH	3.1
CVE-2026-5946	isc	bind	*	*	9.18.0			9.18.49	7.5	HIGH	3.1
CVE-2026-5946	isc	bind	*	*	9.20.0			9.20.23	7.5	HIGH	3.1
CVE-2026-5946	isc	bind	*	*	9.21.0			9.21.22	7.5	HIGH	3.1
CVE-2026-5947	isc	bind	*	*	9.20.0			9.20.23	7.5	HIGH	3.1
CVE-2026-5947	isc	bind	*	*	9.21.0			9.21.22	7.5	HIGH	3.1
CVE-2026-5950	isc	bind	*	*	9.18.36			9.18.49	5.3	MEDIUM	3.1
CVE-2026-5950	isc	bind	*	*	9.20.8			9.20.23	5.3	MEDIUM	3.1
CVE-2026-5950	isc	bind	*	*	9.21.7			9.21.21	5.3	MEDIUM	3.1
CVE-2002-2436	mozilla	firefox	*	*			3.6.24		4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.0	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.0.1	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.0.2	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.0.3	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.0.4	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.0.5	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.0.6	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.0.7	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.0.8	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.0.9	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.0.10	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.0.11	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.0.12	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.0.13	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.0.14	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.0.15	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.0.16	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.0.17	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.5	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.5.1	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.5.2	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.5.3	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.5.4	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.5.5	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.5.6	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.5.7	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.5.8	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.5.9	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.5.10	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.5.11	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.5.12	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.5.13	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.5.14	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.5.15	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.6	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.6.1	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.6.2	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.6.3	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.6.4	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.6.6	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.6.7	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.6.8	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.6.9	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.6.10	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.6.11	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.6.12	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.6.13	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.6.14	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.6.15	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.6.16	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.6.17	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.6.18	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.6.19	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.6.20	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.6.21	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.6.22	*					4.3	MEDIUM	2.0
CVE-2002-2436	mozilla	firefox	3.6.23	*					4.3	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	*	*			3.6.24		5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.0	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.0.1	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.0.2	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.0.3	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.0.4	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.0.5	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.0.6	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.0.7	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.0.8	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.0.9	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.0.10	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.0.11	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.0.12	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.0.13	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.0.14	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.0.15	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.0.16	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.0.17	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.5	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.5.1	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.5.2	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.5.3	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.5.4	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.5.5	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.5.6	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.5.7	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.5.8	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.5.9	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.5.10	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.5.11	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.5.12	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.5.13	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.5.14	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.5.15	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.6	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.6.1	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.6.2	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.6.3	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.6.4	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.6.6	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.6.7	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.6.8	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.6.9	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.6.10	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.6.11	*					5.0	MEDIUM	2.0
CVE-2002-2437	mozilla	firefox	3.6.12	*					5.0	MEDIUM	2.0
